id_client,Surname,Pays,Sexe,Age,Score_Credit,Avoirs,Revenus_annuels,Carte_Platine,Nb_Contrats_Vie,Client_Patrimonial,Anciennete,Resiliation
26518,Chinomso,France,Female,34.0,574.0,234648.9,nan,1.0,2.0,1.0,16.0,0
8607,Onyekachi,France,Female,32.0,593.0,10000.0,"313956,72",1.0,2.0,1.0,10.0,0
27004,Walton,France,Female,43.0,701.0,330833.12,"84532,86",0.0,1.0,1.0,7.0,0
29770,Alexandrova,Germany,Male,33.0,809.0,306111.48,"408406,42",0.0,1.0,0.0,25.0,0
8226,Loving,France,Male,28.0,850.0,10000.0,"34818,020000000004",1.0,2.0,1.0,13.0,0
13726,Simon,Germany,Female,23.0,671.0,257886.36,"329106,54",1.0,1.0,1.0,28.0,0
32327,Tu,France,Female,38.0,538.0,187517.9,"66452,3",0.0,2.0,0.0,25.0,1
6552,Hunt,Spain,Male,34.0,745.0,10000.0,"110092,5",1.0,2.0,0.0,28.0,0
13112,Hutchinson,,Male,28.0,663.0,10000.0,"257939,28",1.0,2.0,1.0,13.0,0
5549,Bradshaw,Spain,Female,33.0,586.0,10000.0,"346522,8",1.0,2.0,,22.0,0
27744,Hysell,Spain,Female,30.0,,10000.0,"325777,0",0.0,2.0,1.0,16.0,0
32368,Alexeeva,France,Female,42.0,566.0,10000.0,"371404,24",1.0,1.0,0.0,19.0,1
32208,Cunningham,Spain,,,595.0,10000.0,"210031,58",1.0,1.0,0.0,25.0,1
29169,Todd,Spain,Male,33.0,716.0,,"195833,06",1.0,2.0,1.0,7.0,0
32750,Martin,Germany,Female,42.0,,274005.4,"66409,95999999999",0.0,1.0,1.0,1.0,1
11917,Cayley,France,Male,33.0,663.0,324548.72,"67063,62",1.0,2.0,1.0,16.0,0
29060,Chiang,Spain,Male,31.0,786.0,10000.0,"46420,72",1.0,2.0,1.0,28.0,0
31786,Cook,Spain,Female,47.0,778.0,264598.68,"259389,98",1.0,2.0,0.0,19.0,0
27090,Palerma,France,Male,35.0,480.0,341385.82,"405969,16",1.0,1.0,1.0,7.0,0
14385,Sal,France,,35.0,701.0,10000.0,"141530,44",,2.0,1.0,7.0,0
16763,Maclean,Spain,,38.0,745.0,10000.0,"398461,64",1.0,2.0,1.0,22.0,0
14103,Cattaneo,Germany,Female,44.0,615.0,262209.96,"231436,04",0.0,2.0,1.0,28.0,0
27140,Hsiao,Spain,Male,67.0,681.0,10000.0,"337429,84",0.0,2.0,1.0,22.0,0
5791,Rhodes,Spain,Male,34.0,668.0,10000.0,"209969,72",0.0,1.0,0.0,1.0,0
33109,Uvarov,France,Female,47.0,633.0,10000.0,"22685,68",1.0,1.0,1.0,1.0,1
5328,Otutodilinna,Germany,Male,30.0,662.0,240573.36,"309175,84",1.0,2.0,1.0,,0
29356,Barbour,Germany,Female,35.0,624.0,370606.48,"337175,8",1.0,2.0,0.0,1.0,0
33225,Thomson,France,Male,50.0,646.0,218258.48,"373589,72",1.0,2.0,0.0,1.0,1
33328,Okonkwo,France,Female,59.0,525.0,120656.8,"176685,46",1.0,1.0,0.0,19.0,1
10029,Blair,France,Male,,841.0,226263.06,"131660,76",0.0,1.0,1.0,,0
5421,Dodgshun,France,Male,,,10000.0,nan,1.0,1.0,0.0,28.0,0
8872,Maduabuchim,Spain,Female,,568.0,242641.36,"101127,88",0.0,1.0,1.0,4.0,0
14151,Rowley,Spain,Male,58.0,748.0,254661.4,"258858,38",0.0,2.0,1.0,28.0,0
23747,Fraser,Germany,Female,44.0,671.0,179490.06,"79347,96",0.0,2.0,1.0,1.0,0
7700,Pearson,France,Male,31.0,693.0,10000.0,"374541,76",0.0,2.0,1.0,4.0,0
10990,Wollstonecraft,Spain,Female,53.0,648.0,232402.82,"253084,58",1.0,1.0,1.0,19.0,0
29006,Kay,Spain,Female,38.0,537.0,203878.12,"215213,84",1.0,1.0,1.0,4.0,0
19909,Scott,France,Female,27.0,432.0,134679.62,"117749,34",0.0,2.0,0.0,19.0,0
13874,Nicoll,Spain,Female,37.0,790.0,10000.0,"207794,64",0.0,3.0,0.0,10.0,0
17333,Heller,Spain,Male,33.0,548.0,10000.0,"73456,7",1.0,1.0,1.0,19.0,0
13784,Hartley,Spain,Female,36.0,616.0,274623.42,"40925,68",0.0,1.0,0.0,19.0,0
15528,Muir,Germany,Male,28.0,576.0,248672.58,"127953,7",0.0,2.0,1.0,4.0,0
28551,Chien,France,Female,24.0,539.0,10000.0,"406322,14",1.0,2.0,1.0,10.0,0
4556,Chuter,Spain,Male,,619.0,10000.0,"256484,22",1.0,,1.0,25.0,0
16246,Ho,France,Female,38.0,655.0,10000.0,"387278,56",1.0,1.0,1.0,19.0,0
22281,DeRose,France,Male,61.0,529.0,10000.0,"392741,94",1.0,2.0,1.0,4.0,0
23776,Donaldson,France,Female,34.0,672.0,10000.0,"42490,5",1.0,2.0,1.0,25.0,0
24629,Tseng,Germany,Male,53.0,692.0,311853.98,"249634,38",0.0,2.0,0.0,22.0,0
28972,Douglas,Germany,Male,32.0,701.0,215000.68,"222575,54",0.0,1.0,0.0,16.0,0
19146,Manfrin,France,Male,34.0,714.0,10000.0,"170468,28",1.0,2.0,,31.0,0
9513,Townsend,Spain,Female,39.0,614.0,,"338037,96",1.0,2.0,1.0,19.0,0
13670,Evdokimov,Spain,Female,44.0,616.0,396426.04,nan,1.0,2.0,1.0,22.0,0
29714,Sholes,France,Female,35.0,787.0,222533.6,"43214,3",1.0,1.0,1.0,4.0,0
25283,Everett,Spain,Female,40.0,678.0,266796.76,"347316,6",1.0,1.0,0.0,10.0,0
9503,Burgess,Germany,Male,32.0,696.0,178843.24,"114629,42",0.0,1.0,1.0,13.0,0
14915,Nkemjika,Spain,Male,45.0,576.0,277236.02,"280489,74",0.0,,0.0,16.0,0
14437,Leak,Germany,Male,42.0,632.0,249249.2,"401957,72",1.0,2.0,1.0,13.0,0
589,Walker,France,Female,28.0,792.0,270285.58,"86381,56",1.0,1.0,0.0,13.0,0
21487,Williams,France,Male,47.0,694.0,10000.0,"405057,24",1.0,2.0,0.0,13.0,0
6456,Jamieson,France,,31.0,535.0,233710.08,"82557,78",1.0,2.0,1.0,22.0,0
22049,Zito,Spain,Male,,621.0,10000.0,"105945,3",0.0,,0.0,25.0,0
19803,Lombardi,Germany,Male,31.0,696.0,311209.04,"21133,2",0.0,1.0,0.0,10.0,0
28698,Walker,Germany,Male,37.0,631.0,273038.98,"113504,36",1.0,2.0,1.0,28.0,0
16742,Ch'iu,Germany,Male,32.0,607.0,298544.14,"363161,26",1.0,2.0,0.0,28.0,0
18488,Marian,Spain,Male,57.0,721.0,10000.0,"401881,92",1.0,1.0,1.0,4.0,0
17589,Chamberlain,Spain,Male,49.0,,243245.46,"112022,58",0.0,1.0,1.0,25.0,0
30451,Bair,France,Male,26.0,738.0,10000.0,"107289,88",1.0,2.0,1.0,28.0,0
14004,Pirozzi,France,,46.0,677.0,124075.48,"327062,02",1.0,1.0,1.0,7.0,0
2976,Mai,Spain,Male,35.0,543.0,128817.26,"163547,06",1.0,1.0,0.0,31.0,0
17470,Gorbunov,France,Male,22.0,663.0,10000.0,"273654,3",0.0,2.0,,19.0,0
23606,Vasilieva,Germany,Female,27.0,748.0,191943.7,"273324,94",1.0,1.0,1.0,7.0,0
33713,Arbour,Spain,Male,51.0,577.0,,"291601,32",0.0,1.0,0.0,7.0,1
14724,Burton,Spain,Male,34.0,421.0,191446.72,"34325,520000000004",1.0,1.0,1.0,19.0,0
323,Watt,France,Male,34.0,606.0,10000.0,"333942,84",,1.0,0.0,16.0,0
18331,Mitchell,Spain,Female,34.0,635.0,207366.94,"41466,380000000005",1.0,2.0,0.0,16.0,0
10532,Ann,France,Female,32.0,675.0,321326.62,"205317,32",1.0,1.0,0.0,7.0,0
12558,Hargreaves,Spain,Female,35.0,722.0,250343.16,"260481,6",1.0,1.0,0.0,4.0,0
16501,Bulgakov,France,Female,48.0,678.0,10000.0,"74603,76000000001",,2.0,1.0,7.0,0
256,Cocci,France,Male,40.0,613.0,10000.0,"312650,48",0.0,1.0,0.0,13.0,0
15964,Tung,France,Male,52.0,605.0,,"227774,88",1.0,1.0,0.0,4.0,0
32700,Salier,Germany,Female,57.0,720.0,334164.62,"64291,46",0.0,4.0,0.0,4.0,1
32604,Ch'ang,France,Female,,650.0,294056.72,nan,1.0,1.0,0.0,22.0,1
9317,Yin,Germany,Female,39.0,,308726.24,"228196,78",,2.0,1.0,16.0,0
19462,Lai,France,,26.0,551.0,298517.04,"109557,58",,1.0,0.0,7.0,0
21199,Chifley,France,Female,,737.0,185085.78,"95153,72",1.0,2.0,1.0,28.0,0
32962,Amaechi,France,Female,49.0,534.0,10000.0,"37132,96",1.0,1.0,0.0,22.0,1
23704,Hope,Spain,Male,67.0,670.0,327439.14,"247214,8",1.0,1.0,1.0,19.0,0
5180,Hs?,France,Female,46.0,556.0,10000.0,"228368,48",0.0,2.0,0.0,31.0,0
32306,Wood,Germany,Female,56.0,705.0,296499.34,"186856,82",1.0,1.0,0.0,7.0,1
31900,Stevenson,France,Male,33.0,850.0,10000.0,"19723,44",1.0,1.0,0.0,31.0,1
17479,Webb,France,,30.0,701.0,323321.44,"101484,84",1.0,2.0,0.0,10.0,0
2949,Onyinyechukwuka,France,Female,29.0,583.0,10000.0,"232571,7",1.0,2.0,1.0,31.0,0
10216,Ting,France,,40.0,623.0,247577.14,"395734,8",1.0,1.0,0.0,16.0,0
5018,Lee,Germany,Female,31.0,807.0,292138.36,"398514,22",1.0,3.0,1.0,4.0,0
28378,Kang,France,Male,26.0,545.0,10000.0,"323196,46",0.0,2.0,1.0,22.0,0
5740,Capon,France,Male,37.0,485.0,10000.0,"350452,94",0.0,2.0,1.0,16.0,0
10292,Sal,France,,35.0,701.0,10000.0,"141530,44",,2.0,1.0,7.0,0
19072,Lo,,,38.0,685.0,233596.12,"214369,32",1.0,2.0,1.0,13.0,0
5321,Nnonso,France,Male,,529.0,324997.8,"174553,24",1.0,1.0,1.0,4.0,0
30222,Hamilton,France,Male,39.0,539.0,10000.0,"66369,4",1.0,1.0,1.0,4.0,0
341,Duncan,France,Male,42.0,587.0,10000.0,"256013,82",0.0,1.0,0.0,4.0,0
30299,Fox,France,Male,33.0,665.0,212572.22,"329681,02",1.0,1.0,1.0,7.0,0
8948,Lorenzo,Germany,Female,25.0,653.0,326532.84,"408714,48",1.0,3.0,1.0,7.0,0
10451,Moody,Spain,Male,29.0,790.0,102115.92,"389555,32",1.0,2.0,1.0,10.0,0
28536,McGregor,France,Male,29.0,720.0,10000.0,"89851,04",1.0,2.0,0.0,7.0,0
5664,Tu,Spain,Female,40.0,789.0,10000.0,"284804,54",1.0,2.0,0.0,13.0,0
33077,Gilleland,France,Female,54.0,443.0,287095.94,"150392,46",1.0,,1.0,10.0,1
498,Nnachetam,Spain,,32.0,707.0,10000.0,"262951,58",1.0,2.0,0.0,28.0,0
8718,Ulyanova,Germany,Female,31.0,568.0,133184.28,"133593,28",1.0,,1.0,4.0,0
32121,Ch'iu,Germany,Female,32.0,593.0,278193.06,"117862,1",1.0,2.0,0.0,28.0,1
5965,Richardson,France,Female,39.0,593.0,245409.46,"405867,0",1.0,1.0,0.0,1.0,0
18570,K'ung,Germany,Male,37.0,668.0,315916.58,"329171,22",1.0,2.0,1.0,31.0,0
24960,Chimaoke,Spain,Male,66.0,554.0,10000.0,"243495,24",1.0,2.0,1.0,25.0,0
10793,Andrews,,Female,35.0,722.0,337887.78,"40136,36",1.0,2.0,1.0,7.0,0
9226,Slattery,France,Male,46.0,721.0,241528.64,"215901,58",0.0,2.0,0.0,4.0,0
20251,Lombardo,France,Male,50.0,594.0,172620.68,"377736,02",1.0,1.0,1.0,22.0,0
25996,Niu,Spain,Male,27.0,659.0,10000.0,"208683,74",1.0,2.0,0.0,13.0,0
25292,Ramirez,France,Male,28.0,717.0,266413.58,"118544,24",1.0,,1.0,13.0,0
7852,Longo,France,Female,,850.0,,"314470,6",1.0,1.0,1.0,22.0,0
8045,Golubev,,Female,30.0,710.0,277074.2,"321187,48",1.0,2.0,0.0,31.0,0
2596,Findlay,France,Female,33.0,850.0,10000.0,"32318,38",1.0,2.0,,10.0,0
603,Chiwetelu,France,Male,29.0,635.0,220811.94,"309707,78",1.0,1.0,1.0,22.0,0
19257,Lumholtz,Spain,Female,34.0,677.0,10000.0,"22351,06",,2.0,1.0,13.0,0
9715,Chia,Spain,Male,29.0,635.0,,"244347,6",0.0,2.0,0.0,7.0,0
8506,Cocci,Germany,Female,34.0,644.0,254393.98,"374199,42",1.0,2.0,1.0,31.0,0
15757,Mishin,Spain,Female,34.0,,10000.0,"337661,28",1.0,2.0,0.0,16.0,0
12395,Williamson,Spain,Female,66.0,597.0,10000.0,"151065,06",1.0,1.0,1.0,10.0,0
32512,Yu,France,Female,28.0,548.0,243511.0,"327170,34",,2.0,1.0,25.0,1
20982,Royston,Spain,Female,38.0,702.0,10000.0,"327054,9",1.0,2.0,,28.0,0
20157,Vinogradoff,France,Male,30.0,,218291.3,"329259,28",0.0,1.0,0.0,7.0,0
24796,Anderson,France,Male,72.0,683.0,291994.52,"115752,82",0.0,1.0,1.0,,0
8583,Sorokina,France,Female,39.0,595.0,282844.82,"313515,62",1.0,1.0,1.0,28.0,0
3618,Hartley,Spain,Female,34.0,677.0,353343.8,"111555,54",1.0,1.0,1.0,31.0,0
22533,Jefferies,Germany,Male,43.0,686.0,279792.06,"205694,1",1.0,1.0,1.0,7.0,0
21953,Yudina,Germany,Female,,749.0,169046.26,nan,0.0,1.0,1.0,22.0,0
12511,Padovesi,France,Female,35.0,577.0,10000.0,"60323,22",1.0,,1.0,31.0,0
3264,Lai,France,Female,,592.0,10000.0,"80677,92",1.0,2.0,0.0,13.0,0
3625,Trujillo,Spain,Female,49.0,599.0,10000.0,"232381,06",1.0,2.0,0.0,7.0,0
25272,Hsing,Spain,Female,39.0,529.0,175532.86,"255850,88",1.0,1.0,1.0,7.0,0
15312,Achebe,Spain,Male,58.0,652.0,10000.0,"350050,86",0.0,2.0,1.0,19.0,0
5886,Chiagoziem,France,Male,32.0,510.0,,"102255,4",1.0,,1.0,28.0,0
24776,Bartlett,Spain,,32.0,580.0,294376.4,"266057,2",0.0,2.0,1.0,28.0,0
22264,Ikemefuna,France,Female,21.0,544.0,333051.92,"28525,54",1.0,2.0,0.0,31.0,0
22051,Pugliesi,France,Male,48.0,623.0,246938.76,"327180,5",1.0,1.0,1.0,16.0,0
12831,Doyne,Spain,Female,48.0,605.0,310631.84,"276972,72",0.0,1.0,1.0,31.0,0
3459,Taylor,France,Male,38.0,728.0,241869.48,"288118,1",1.0,1.0,1.0,4.0,0
28799,Olisaemeka,Germany,Female,35.0,573.0,423737.56,"215972,3",0.0,2.0,1.0,28.0,0
31134,Mai,France,Male,25.0,445.0,10000.0,"248851,88",1.0,2.0,0.0,19.0,0
4195,Grant,Spain,Female,22.0,521.0,10000.0,"212623,9",1.0,1.0,1.0,31.0,0
17895,Hughes,Spain,Female,33.0,577.0,10000.0,"125951,6",1.0,2.0,0.0,19.0,0
31086,Bianchi,France,Female,50.0,648.0,215071.14,"389086,38",1.0,1.0,1.0,28.0,0
27201,Dellucci,France,Female,24.0,,184826.38,"136681,3",1.0,1.0,0.0,7.0,0
12350,T'ao,France,Female,29.0,544.0,247121.1,"338274,72",,1.0,1.0,4.0,0
30897,Kao,France,,34.0,747.0,10000.0,"111519,6",1.0,2.0,1.0,,0
20646,Zuyev,Germany,Male,39.0,659.0,,"406206,64",1.0,2.0,1.0,25.0,0
5161,Fancher,France,Male,26.0,574.0,204920.2,"96187,34",1.0,1.0,1.0,,0
817,Patel,France,Male,32.0,612.0,252788.84,"338162,84",1.0,1.0,0.0,10.0,0
22203,Booth,France,Male,42.0,694.0,323728.4,nan,0.0,2.0,,10.0,0
29684,Prokhorova,France,Male,31.0,,10000.0,"45100,98",0.0,2.0,0.0,25.0,0
4377,Kuo,Germany,Male,38.0,609.0,291504.12,"352860,32",0.0,2.0,1.0,19.0,0
19517,Paterson,Germany,Male,43.0,615.0,183841.72,"310096,74",1.0,1.0,1.0,10.0,0
14331,Lucchese,France,Female,39.0,651.0,10000.0,"58352,88",1.0,1.0,0.0,19.0,0
31029,Palerma,Spain,Female,49.0,678.0,10000.0,"214945,8",1.0,2.0,1.0,4.0,0
24880,Sun,Spain,Male,38.0,834.0,10000.0,"142970,52",1.0,2.0,1.0,25.0,0
19727,Power,France,Male,29.0,681.0,10000.0,"142734,66",1.0,,0.0,25.0,0
22278,Shen,France,Male,40.0,644.0,196366.38,"157764,98",1.0,1.0,0.0,25.0,0
17510,Udinesi,Germany,Female,37.0,627.0,304723.14,"276063,92",1.0,1.0,1.0,22.0,0
2857,Otutodilichukwu,Spain,Male,37.0,540.0,251651.4,"66515,78",1.0,1.0,0.0,1.0,0
27308,Lo,Spain,Female,46.0,527.0,,"119895,02",1.0,1.0,0.0,31.0,0
4868,McDavid,Spain,Male,36.0,614.0,10000.0,"271221,56",1.0,2.0,0.0,16.0,0
12178,Dixon,France,Male,40.0,721.0,246259.74,"330555,3",1.0,1.0,1.0,28.0,0
24675,Kazakova,France,Male,39.0,683.0,10000.0,"353433,62",1.0,2.0,0.0,13.0,0
22186,Griffen,Spain,,41.0,592.0,10000.0,"141812,14",1.0,2.0,0.0,1.0,0
31217,Lai,Germany,Male,34.0,596.0,208882.42,"19604,54",0.0,2.0,1.0,13.0,0
23437,Chang,France,Male,29.0,654.0,275909.28,"303430,14",1.0,1.0,1.0,13.0,0
4578,Arcuri,France,Male,31.0,762.0,245374.7,"328688,86",1.0,1.0,1.0,22.0,0
20757,Marcelo,Spain,,42.0,646.0,209672.94,"55819,12",0.0,1.0,1.0,10.0,0
31139,Davis,Germany,Male,59.0,684.0,254942.18,"41614,14",0.0,1.0,1.0,28.0,0
14819,Munro,Spain,Male,37.0,531.0,296814.58,"178804,92",0.0,2.0,1.0,4.0,0
7335,Cartagena,France,Female,31.0,489.0,,"22241,68",0.0,1.0,1.0,22.0,0
1983,Palmer,France,,22.0,719.0,238831.68,"364994,8",1.0,1.0,1.0,22.0,0
8484,Okwudilichukwu,France,Female,37.0,515.0,403707.24,"275540,22",1.0,1.0,1.0,1.0,0
15418,Woods,France,Female,27.0,684.0,255100.1,"285671,64",0.0,2.0,1.0,28.0,0
5548,Ch'in,Spain,Female,36.0,654.0,10000.0,"303304,22",1.0,2.0,1.0,7.0,0
29584,Yao,Spain,Male,41.0,766.0,,"78566,46",0.0,2.0,1.0,1.0,0
30639,Graham,France,Female,36.0,493.0,307335.62,"122185,02",1.0,2.0,0.0,16.0,0
15226,Robb,France,Female,35.0,732.0,10000.0,"191753,9",1.0,,0.0,,0
31234,Chambers,France,,29.0,837.0,10000.0,"93732,52",1.0,2.0,1.0,,0
11742,Miller,France,Male,27.0,611.0,10000.0,"324948,2",1.0,2.0,1.0,22.0,0
33608,Townsley,Germany,Male,58.0,633.0,266274.84,"305270,66",1.0,2.0,0.0,7.0,1
2181,Zhou,Germany,Female,41.0,595.0,287757.62,"234539,34",0.0,1.0,1.0,7.0,0
20727,Henderson,France,Male,36.0,732.0,262391.62,"276344,96",1.0,1.0,1.0,22.0,0
21191,MacDevitt,France,Female,29.0,662.0,10000.0,"285016,62",1.0,2.0,0.0,31.0,0
27243,Ma,Spain,Female,39.0,603.0,334781.04,"119405,32",1.0,2.0,0.0,16.0,0
22788,Onyemauchechi,Germany,Female,51.0,699.0,194492.28,"192692,06",0.0,2.0,1.0,7.0,0
7951,Wei,France,Male,60.0,,291228.3,"358762,46",0.0,1.0,1.0,4.0,0
32079,Maslova,Germany,Female,39.0,756.0,211435.7,"156812,08",1.0,3.0,1.0,10.0,1
2627,Mao,France,Male,26.0,,323103.26,"18821,54",0.0,1.0,1.0,19.0,0
18032,Kryukova,France,Female,32.0,622.0,348178.76,"212115,9",1.0,2.0,0.0,19.0,0
2903,Lo,France,Male,49.0,505.0,170002.46,"280360,22",0.0,1.0,0.0,22.0,0
14526,Johnstone,Spain,Female,47.0,500.0,266972.22,"368454,24",1.0,1.0,0.0,25.0,0
22807,Kung,France,Female,,666.0,10000.0,"209585,64",1.0,2.0,1.0,22.0,0
5522,Hsia,,Female,20.0,601.0,254893.22,"183583,8",1.0,2.0,0.0,28.0,0
32049,Ch'in,Spain,Female,42.0,665.0,322743.22,"323549,88",0.0,2.0,1.0,7.0,1
11401,Nnonso,Germany,Male,40.0,599.0,284912.56,"38226,22",1.0,2.0,1.0,31.0,0
5156,Christian,Germany,Male,39.0,727.0,171230.92,"371924,64",0.0,2.0,0.0,16.0,0
28951,Milne,Germany,Male,33.0,742.0,285875.9,"112774,2",1.0,1.0,1.0,4.0,0
2104,Gallop,Germany,Male,45.0,710.0,226462.74,"387148,16",1.0,,1.0,28.0,0
2549,Greco,Germany,Female,77.0,673.0,163021.04,"129191,32",0.0,2.0,1.0,31.0,0
28143,Burns,France,Female,39.0,625.0,10000.0,"75230,42",1.0,2.0,0.0,16.0,0
29508,Shih,Germany,Female,31.0,850.0,,"18932,42",1.0,2.0,1.0,4.0,0
16491,Lu,France,Female,33.0,516.0,264611.0,"250074,72",1.0,1.0,1.0,22.0,0
19347,McIntyre,France,Male,26.0,525.0,317288.78,"136395,76",1.0,1.0,,22.0,0
20238,Hou,France,Male,53.0,630.0,286107.34,"238221,94",0.0,1.0,1.0,16.0,0
2687,Fennescey,France,Male,42.0,749.0,,"381086,7",0.0,2.0,1.0,7.0,0
29213,Kang,Spain,Female,35.0,555.0,10000.0,"213334,0",1.0,2.0,0.0,4.0,0
29854,Woodward,France,Male,33.0,568.0,10000.0,"296901,22",1.0,2.0,0.0,22.0,0
14223,Cleveland,Germany,Male,37.0,,260978.8,"247141,06",1.0,1.0,0.0,19.0,0
22605,Evans,Germany,Male,28.0,799.0,345316.66,"232276,5",1.0,2.0,1.0,22.0,0
31846,Cavenagh,France,Female,21.0,735.0,367436.38,"54776,0",1.0,2.0,0.0,4.0,0
12136,Mazzi,France,Male,29.0,619.0,10000.0,"398620,2",1.0,2.0,0.0,16.0,0
28785,Frolov,Spain,,29.0,626.0,10000.0,"108723,68",1.0,2.0,0.0,22.0,0
2371,Garner,France,Male,31.0,633.0,10000.0,"107213,42",1.0,,0.0,4.0,0
32210,Gray,Spain,Female,35.0,707.0,123348.96,"45974,8",1.0,1.0,0.0,10.0,1
9884,Hao,France,Female,24.0,726.0,10000.0,"119448,06",1.0,2.0,1.0,19.0,0
25675,Kang,Spain,Male,43.0,577.0,10000.0,"308915,62",1.0,2.0,1.0,19.0,0
643,Cawthorne,Spain,Male,28.0,468.0,10000.0,"351322,04",1.0,2.0,0.0,10.0,0
31154,Storey,Germany,Male,34.0,707.0,335382.32,"199825,56",1.0,2.0,0.0,28.0,0
14692,Ko,,,41.0,537.0,286612.68,"223522,94",,1.0,0.0,10.0,0
28061,Barnes,France,,35.0,676.0,223673.34,"178399,56",1.0,2.0,0.0,16.0,0
6854,Hixson,France,Female,38.0,664.0,158612.38,"318791,12",1.0,2.0,0.0,13.0,0
3782,Hyde,France,Male,50.0,717.0,190611.52,"259253,14",1.0,1.0,1.0,28.0,0
25586,Baryshnikov,Spain,Male,39.0,661.0,275257.96,"87625,34",,1.0,0.0,19.0,0
25919,Iadanza,Spain,Female,27.0,589.0,10000.0,"298362,96",1.0,2.0,0.0,13.0,0
26764,Sykes,France,Male,64.0,615.0,173128.2,"81792,18",0.0,2.0,1.0,1.0,0
3561,Vorobyova,France,Female,71.0,,10000.0,"224473,74",1.0,2.0,1.0,13.0,0
33724,Gordon,Spain,Female,32.0,619.0,360812.26,"355584,86",1.0,2.0,1.0,13.0,1
18082,Mason,Germany,Female,35.0,669.0,226538.4,"359939,84",1.0,2.0,0.0,13.0,0
8599,Davide,France,Female,42.0,597.0,139480.24,"223682,24",1.0,1.0,1.0,13.0,0
32265,Tai,Germany,Male,60.0,,278500.34,"316092,32",0.0,3.0,,25.0,1
29659,Sternberg,Germany,Female,41.0,802.0,191515.28,"348367,32",0.0,2.0,1.0,13.0,0
32624,McCartney,France,Male,55.0,788.0,10000.0,"36576,92",0.0,1.0,1.0,10.0,1
14936,Bess,France,Female,44.0,648.0,10000.0,"127304,46",1.0,2.0,1.0,7.0,0
25599,Benson,France,,34.0,,289620.68,"314835,58",1.0,1.0,1.0,19.0,0
10843,Ts'ui,France,Male,40.0,759.0,,"259231,18",1.0,2.0,0.0,13.0,0
16610,Johnston,France,Male,57.0,560.0,,"243563,42",,2.0,1.0,1.0,0
5808,Udegbulam,France,Female,35.0,602.0,10000.0,"72100,04000000001",1.0,2.0,0.0,,0
24178,Ryrie,Germany,,38.0,703.0,208335.08,"141441,84",1.0,1.0,0.0,28.0,0
17355,Bruno,Spain,Female,38.0,635.0,10000.0,"191210,1",1.0,2.0,0.0,4.0,0
10023,Meldrum,Spain,Male,29.0,665.0,375563.48,"137465,8",1.0,2.0,1.0,4.0,0
23809,Chang,Germany,Male,29.0,570.0,254057.3,"357585,54",1.0,2.0,1.0,13.0,0
32069,Davison,,Male,36.0,512.0,314338.24,"87258,6",0.0,2.0,0.0,13.0,1
1671,Goddard,France,Male,32.0,,,"19321,82",1.0,2.0,0.0,22.0,0
9163,Watkins,Germany,Male,,627.0,267541.76,"90398,02",1.0,2.0,1.0,10.0,0
16481,Cheng,Spain,Male,51.0,534.0,10000.0,"51712,62",0.0,2.0,1.0,10.0,0
31413,Marcelo,Spain,,42.0,646.0,209672.94,"55819,12",0.0,1.0,1.0,10.0,0
7294,Jackson,Germany,Male,26.0,603.0,228332.74,"195681,34",1.0,1.0,1.0,13.0,0
21869,Campa,France,Male,44.0,,225529.5,"381335,44",1.0,1.0,0.0,10.0,0
12135,Browne,Germany,Male,45.0,580.0,368669.66,"348607,3",1.0,2.0,1.0,7.0,0
15263,Ahmed,Spain,Female,41.0,747.0,199042.34,"399853,72",1.0,2.0,0.0,16.0,0
18239,Ch'iu,France,Male,40.0,,292273.58,"145607,66",1.0,1.0,1.0,4.0,0
3367,Lo,Germany,,42.0,729.0,204991.6,"14005,0",0.0,2.0,0.0,13.0,0
27130,Alexander,France,,39.0,418.0,10000.0,"28083,42",0.0,,0.0,7.0,0
33634,Wallis,Germany,Female,53.0,634.0,237563.0,"222690,1",1.0,2.0,1.0,10.0,1
6857,Bruno,Spain,Male,39.0,540.0,10000.0,"173991,84",1.0,2.0,0.0,7.0,0
22668,Munro,Germany,Male,50.0,459.0,228775.8,nan,1.0,1.0,0.0,16.0,0
22144,Davis,France,,,697.0,10000.0,"169468,46",1.0,2.0,1.0,31.0,0
7342,Chiedozie,Germany,Male,68.0,656.0,317090.22,"383149,36",1.0,1.0,1.0,22.0,0
6129,Walker,France,Female,28.0,792.0,270285.58,"86381,56",1.0,1.0,0.0,13.0,0
33472,Fiorentino,Germany,Female,46.0,706.0,232576.36,"308340,5",1.0,1.0,1.0,22.0,1
29254,John,France,Female,,662.0,202959.62,"250518,82",1.0,1.0,0.0,7.0,0
6315,Law,France,Female,24.0,636.0,10000.0,"87661,44",0.0,2.0,1.0,28.0,0
22306,Lord,,Male,33.0,664.0,204572.32,"296866,66",1.0,2.0,0.0,22.0,0
17444,Fang,France,Female,37.0,623.0,,"197664,66",1.0,1.0,1.0,13.0,0
26314,Walton,Spain,Female,57.0,519.0,248070.7,"69743,58",1.0,2.0,1.0,7.0,0
18800,Paterson,France,Female,39.0,850.0,307173.28,"363582,54",,1.0,1.0,7.0,0
2429,Le Gallienne,Spain,Female,39.0,484.0,10000.0,"360448,24",1.0,2.0,1.0,16.0,0
24736,He,France,Male,,438.0,10000.0,"283719,1",1.0,2.0,0.0,7.0,0
16919,Atkinson,Spain,Male,37.0,474.0,10000.0,"124350,64",0.0,2.0,0.0,10.0,0
